2,I had the crab rangoon  cashew chicken  fried rice  and seafood curry. I wasn't impressed by any of the dishes. I've had Thai at many places in the valley and after seeing reviews I had high hopes for Malee's  but the food didn't do it for me. Good location  good service  but overall I'll go somewhere else for Thai next time.
0,Horrible job just don't waste your money coming here. They literally don't care about how your nails will look they just want to hurry up and finish !
1,$8 / pp cover starting at 7 pm on a Saturday. 20 minutes until we were even greeted by our server. $12 for a Stoli martini. 100 decibels of loud  though not particularly enthusiastic  piano bar standards. \n\nThe numbers don't lie  this place is pretty lame. Looking for a sing-a-long piano bar experience? Head to Tempe where you'll get more 'Bang' for your buck.
4,On a hot day   looking for a good mexican slasa   landed up here   places was good and not crowded. Ordered margarita and Nachos and I woukld say best  nacho I ever had. Very friendly atmosphere as well.
2,Bartenders are rude. The atmosphere is a little 'guido'-esk   the jams are mostly techno.  PACKED on weekends.  Still really fun because everyone is dancing.  Drinks are way overpriced.  The kind of place you go when you wanna party hard and get completely hammered.  Oh yeah- don't go if you wanna 'hang out' with your friends. this place is for dancing  WAY too loud to hear anyone even if you scream.
2,ok so I like them however for some reason the top part of the pizza is always a little under done. Bottom of pizza is always cook great and crust but sometimes if you get a bite of raw dough its not the best. is there way to request the top being cooked a little longer. ?
2,Okay spot for lunch.  The salads are pretty good.  A little pricey for what you get.  I wouldn't drive here to eat lunch  but if you work within walking distance it is a reasonable alternative.
2,After two meals at Verona  my verdict is not good. \nThe first meal included a sumtuous soup of basil  cream  rice and chicken  it was a home run. The caesar salad was way above average  and although the pasta under the Chicken Parm was so over cooked it was inedible  the chicken itself was great. On that visit almost all the food was great  but the service was amaturish at best. My server was nice  but had no idea how to deliver a fine dining experience  from steps of service  verbage  and timing it was all just so much less then I expected it to be.\n\nBased on the teriffic food I decided to go back for what seemed like well priced steaks  the awsome cibata bread and butter  and that great Caeser salad. \nThe Basil chicken soup wasnt available so I opted for the Ministroni soup  This soup was flavorless and almost raw. The pasta  carrots  and beans were under cooked and the broth was clear. The soup only tasted like the fistfull of fresh basil that was on top. Two bites into my Ceasear salad I had to pull a fine blond hair from my mouth  and the love affair with this salad was over. \n\nThen the steak  it a was huge Porterhouse that was requested medium yet served med-rare it could have used a few extra minutes on the grill and not served at the same time as my salad. For the most part the steak was tender  but had an odd flavor  kinda like an old peice of meat  not like aged beef  which I doubt it was based on the price. Being under cooked and the odd flavor the steak wasnt as enjoyable as I hoped.\nThe service was ok this time around  but nobody goes to a Chop House for OK service.\n\nAlthough the manager offered to buy me dessert because of the hair in the salad  I paid for that caesar salad I didnt eat  and that hair remained on my bread plate til I left.\n\nI like Lone Butte and I had a lucky visit to the casino  so my odds on returning to Verona are likely. It's gonna be a roll of the dice to see if they double down with both taste and service next time.
4,Every review I have read is right on!  I had no idea what I was getting into when I stepped foot into this little family owned deli.  Old school - quality meats  great sandwiches.  The sandwiches feed two people for $8.  All I have to say is if you don't try it you are just straight foolish!!
1,Giada has some work to do.\n\n\nFirst   the food here was very good though overpriced for the portion size.  Especially of note was the soup... $10.00 for a portion that couldn't have been more than 3/4 of a cup.  It wasn't lobster bisque where talking about here  it was pasta fagiole.  90% broth with a 5 or 6 white beans.  I am not exaggerating either.   Service is where work is especially needed.  We arrived about 15 minutes early for our reservation of our party of 8.  Since we were early  we had no problem waiting in the bar for our table.  They assured us that our table was getting ready.  45 minutes later  30 minutes past our reservation  we were finally seated after several inquiries and several reassurances that the table was almost ready.  What the ????   And to add insult to injury our server in the bar was a dingbat.  Our dinner server was adequate though.  \n\nIf it ever was acknowledged by the staff that we had to wait 30 minutes for table  I wouldn't be so upset.  After all  I know things happen beyond control  but the inconvenience to us was never acknowledged.  An offer of an comp appetizer or drink while we waited would have minimized our irritation.
3,The burger was very good as well as the fries. The menu is creative and diverse. There are many options for getting a good burger on the strip  and this is one of them. I would definitely go back again.
0,Ever since they changed format this station has been downhill...\nits also annoying they play out the same song  in the same hour....\nMaybe its me  I find some of the dj's voices annoying as hell....\n\nand a station that plays the jonas brothers? this world is goin to hell....
1,I got bottom service here for my birthday. The promoter gave us a 2500 minimum quote but when we got to the front a manager approached us rudely and told us we'd have to up our minimum to 3000 or get out. The tab came out to about 4500 after tax  gratuity and some LET fee\n\nManagement and security were very rude. The bottle service girl was very nice and smokin hot. Her name is Lana.\n\nThe club was pretty packed  Calvin Harris was DJing  but overall Hakkasan really needs to work on customer service. \n\nLight is still my favorite club for EDM by far
1,Great barstaff and beautiful atmosphere but the vegetarian food left me wanting more.
3,$10 pizza deal is where it is at!  I haven't had pizza hut in a long long time... I even want to remember the days of the \"Book It\" club where you would read a book in elementary school and you would get a personal pan pizza as a reward (dating myself now).\n\nIt was a Friday night and couldn't think of any options for food that was quick and relatively simple.  I was trying to go meatless that night  so the option of pizza came up.  Heard about the $10 box deal and it comes as a square pizza with 6 rectangular slices (good enough for probably 2-3 people depending on hunger level).  It also comes with bread sticks and cinnasticks.  I know it's carbs galore  but it was great for $10.  I'm not about to do it every night  but it was a good deal for the time.  I even added an order of the pasta since I was curious to see what it would be like to have pasta from Pizza Hut.  The Tuscan chicken Alfredo pasta (minus the chicken) was pretty decent.  Now I just need to try it with the protein in it since it was decent without.\n\nI called in and picked up... so no hitches.  I did notice that the dining room was a bit empty for a Friday night.  The buffet was closed  so I couldn't tell you \"yay\" or \"nay\".
0,The short review....NO.  Don't order here.....\n\nI wasn't bummed out when it took two hours to arrive. (I live 2 miles away)\nI wasn't bummed out when it arrived cold. \nI wasn't bummed out when the delivery kid was a total asshole.\n\nI was pissed when I actually saw my food.  \n\nIf you like receiving a single chicken nugget slathered in Siracha when ordering 1/2 dozen hot wings your gonna love this place. (Literally a single chicken nugget about half the size of a golf ball)\n\nIf you love a measly portion of uncooked pasta and a single piece of meatball (read actual part of a meatball) slathered in store bought sauce  your probably gonna love this place.\n\nIf you like still frozen walmart cheesecake squirted with some kind of strawberry jam  your probably gonna love this place.\n\nThat and the fact that this was stupid expensive....I will continue ordering from Rosattis and more reputable places.\n\nThey did offer to give me a credit  but seriously why would I ever try this again....the service was bad  the food was much worse....
2,Nice selection of rum. Matt was a knowledgeable bartender; a refreshing change. Good music. Unfriendly crowd of mostly guys trying to pick up chicks.
4,I love fish and Alan doesn't  so to find a good restaurant where we can get beef and fish is wonderful. Had the grouper sandwich on Saturday  but had it blackened instead of fried. YUM!!! Moist and delicious. Most restaurants overcook the fish so I was thrilled. Will be having it more often. Alan loves his all beef hot dog and I indulge with my Frozen Margarita. What a great dinner with friends..
0,Don't let the nice outside decor fool you.  Avoid this place like the plague.  Empty tables were everywhere  and yet it took us a good ten minutes to get seated.  We were already antsy by now  but it took our waiter another fifteen minutes to come back and take our drinks  and another two minutes after that to take our order.  Does this sound bad enough yet?  Just wait  it gets worse.  I ordered the fried chicken and waffles  and my girlfriend had the chicken alfredo.  We ordered calamri as an appetizer to share.  The appetizer came out within ten minutes.  Keep in mind this is already about forty minutes elapsed since walking in.  There are alot of waitstaff  but they all seem to just be standing around not doing anything.  We waited for a good twenty minutes before trying to flag down our waiter.  When we finally did  we told her to cancel our remaining order  offering to pay for the calimari only because we had a flight to catch.  The waitress wouldn't let us cancel our order!  We were then forced to wait another ten minutes for our food to come out.  We didn't eat it  paid the bill  and just left.  \n\nPROTIP:  Don't come here.  I should have checked yelp.
2,Great place to go if you don't want to wait for a table at the other food spots.
1,I just left this place with my friend  the only pro is that the waiters were super friendly and the service was fast  got our food pretty quick considering it was busy. We came during happy hour so our drinks were pretty cheap  my friend actually got wasted from all the discounted alcohol. I just got plain chicken tenders and fries  they were good but the honey mustard sauce was too sweet. My friend ordered a steak (medium rare) baked potatoes with a side of broccoli. He said his potato and the broccoli were delicious but his steak was far from medium rare and it had a chewy  plastic consistency. I really don't expect much from Applebee's but I don't appreciate paying 17 dollars for a small steak and having it taste like complete crap.
0,Not a fan.\nSo many people call this a \"goth\" bar.  That couldn't be further from the truth.\n\nTacky decor  rude barstaff  and WAY over priced drinks...\n\nI only went to this bar to support my friend who used to host karaoke there.  Now that he doesn't host  I don't have to torture myself anymore.
3,Thank goodness for Facebook.  A friend of mine posted a picture of what they got here  which is how I heard about this place.  The picture looked so good  I just had to try it.\n\nToday  I got the smokehouse burger for $6.99. The burger came with provolone cheese  bacon  onions BBQ sauce on a sesame seed bun. You can make it a doublestack for $2.00 more.  Thank goodness I didn't  this burger was huge!  What I loved about it was that it was an explosion of flavors.  Thick cut bacon  sweet BBQ  perfectly carmelized onions and a thick patty.  I added on fries which was really simple yet super good.  I've always had a thing for the shoestring type.  These fries were nice and crispy and had just the right amount of salt.\n\nWith the added fries and a drink my total  with tax  came out to $9.48.  ***If you check in on Yelp  you get 10% off your entire bill.  The girl taking my order was cordial. Nothing amazing. \n\nEast Coast Eats is a nice  quaint place. There's autographed jerseys all over the restaurant and 3 TVs playing sports. I like the dark hardwood floors and cherry wood table combination. Overall  this place is clean and simple.  It wasn't busy but totally understandable as it was a Monday.\n\nEast Coast Eats is your typical Boston pizza joint that happens to serve everything under the sun: calzones  pasta  subs  burgers. I do recommend the smokehouse burger.  Great Sunday grub if you're in the Valle Verde area.
2,It was pretty decent but fell short of the other reviews.  If you have had real Chinese food then this is OK.
0,Poor service and was not impressed by the food. Wait staff didn't seem interested when taking our order. I had breakfast  the eggs were burnt and rubbery and the pancakes has sat under the warmer too long and did not taste fresh. Definitely won't be back here
0,NOT impressed. The company talks a good game about being community and family friendly. NOT TRUE.  Have not even tried the food here thanks to their rude staff and arrogant posturing that they are better than others. Don't know about the other locations  but this one on Happy Valley is one I will not be giving any money to.
2,The shop is very nice  presentation is thought-out  and lots of flavors are available. The macarons themselves are ultra sweet  and I didn't like that. Everything else about them was perfect- crunchy shell  soft inside  and generously filled  but the flavors and taste just didn't do it for me. And I bought 10 of them  all different kinds. The only one that I actually enjoyed was the cherry flavor  seemed more authentic tasting than anything else.
4,I've been involved in ordering kegs from Top's for several months now  and I just had to get on and give them props.\n\nThe staff is friendly  they always have what we need  and they take care of us at the drop of a hat.\n\nWe wouldn't be the same without Top's and I would recommend them to anyone in the area!  :-)\n\nThanks Top's!  :-)
0,Terrible!! I just got take out from there and the pizzas barely had cheese and toppings and were super small. Same issues with the salads... It is really unfortunate as they used to put out a quality product. They seemed to have cheaped down everything while keeping the same prices...
1,Nice people  small but dining area was clean. There are some cooked to order items but it's mainly food served up from heating trays  not sure how long it's been sitting out  either.  \n\nGot 3 items off the buffet sat down to eat  took a bite of pancit and it tasted a little off like noodles were spoiled  it smelled that way too. Ended up  throwing away my meal and walking out . I don't think I'll  be back..eww no.
0,I really  REALLY wanted to like this restaurant  support it  and make it a regular fixture in my wife and my restaurant rotation.  I like that it's a family-owned and operated business and that it's right around the corner from my house.  However  I am thoroughly disappointed in Cowgirls.\n\n  My wife and I have been there on three separate occasions.  The first was when they had just opened and the place was packed.  We sat at the bar and had drinks and dinner.  The bartender was very nice and provided good service but the food was over-priced and bland.  We attributed the lack of quality to the restaurant just opening and decided to give it some time.\n\n  The second and third time we went to Cowgirls we ended up walking out after waiting at our table for over 20 minutes without the slightest attention paid to us by any servers in the restaurant.  Both times we entered the restaurant and saw a sign inviting us to \"Seat Yourselves.\"  We found a high-top table in the bar area  sat ourselves  and waited . . . and waited . . .  Multiple times we made eye contact with servers with no acknowledgment from any of them that they would either take our order or notify our server that we were waiting.  The bartender looked in our direction  clearly noticed us sitting and waiting  but failed to send a server over to take our order.  You'd think that in the middle of a recession people working in the restaurant industry would work harder to take care of their patrons.
1,My Wife insisted we try this place because she's really into hot wings. Gotta' tell you.... very  very mediocre. Extremely average. It was a nice atmosphere- It was the last day of the regular hockey season with some important (playoff implication) games going on. Service was really good too... But  Food was really lacking and it was barely OK. To top that  I can't stand when my food is served in a plastic basket! If I'm paying Nine Bucks for a hamburger  at least give me a frickin' PLATE!!!!! Way overpriced  as well.
0,Bought fly fishing lessons for my brother and I and called them prior to booking for a Sunday class.  Said it was fine...and booked a sunday date with them.  They cancelled the class for my day and rescheduled for a few weeks later to be cancelled again.  Now they said they only have Saturday classes that I can book.  Only reason I booked with them was to go on Sunday because of my work schedule Mon-Sat.  They said they'll rebook me when a Sunday class opens up again.  My original booking day was back in Oct 2011  it's been 7months.  Emailed them a few times during that span to see if there are any open spots...all I get is a \"we'll see.\"  So my ratings is based on their availability and flexibility in scheduling.  Gave them an extra 3 months before I wrote this review.
1,It's a little bitter sweet for me here...I just never know what to expect is what i mean by that.\n\nNow I have gone to Lulu's countless times...every time being unique in it's own way  whether it's the food or the service and mostly not in a good way. I can't be a full supporter like most people are because the people that like Lulu's don't agree with my restaurant choices and only think Lulu's is God's gift to Plaza Midwood or to Charlotte at that  and will always put it at the top of they're list to recommend to people!!! That's fine but I really can't take their recommendation on anything else in this town then sorry!! \n\nI came here two Sundays ago and will say that my service and food were both good (this time). It was also 2pm and they were very quiet I assumed we got there after their Brunch rush.\n\nOn all of my other visits here their has always been something wrong the service is my biggest of issues and then the food because one person can get something that is really good and the other person (me) get's something that is not...I'm really not that picky and am very tolerable but for some reason they have some of the worst servers in town (not to offend them)and they have one of the smallest restaurants in town so i think that's what really confuses me how is it humanly possible to not see that we are sitting there and have been w/o anything to drink or with no food for an extreme amount of time. \n\nI still go because like I said its everyone's favorite restaurant so either I dine alone at my favorites or I suck it up and hope for the best and get some mediocre food with some good friends! \n\nAgain for those that LOVE it I'm not knocking you for liking it I'm simply suggesting it not be your #1 suggestion all of the time...  ;)
2,I am going to agree with the review of Juddi L. \n\nThis was a must for my entire family  visitors  business associates  and I  would sing it's praises for years.  I felt it was as good as it gets.   Then  it changed owners.\n\nThe new owner  a Japanese lady  watches every serving and every thing the Chefs do. One by one  the good chefs left. Things got worse;\n\nI was living in Maui  and used to fly back on Hawaiian Air every six weeks. I would send the crew from Hawaiian Air and every Islander I knew  to this place. \n\nOne night  I came in and the owner thanked me for all the people I sent. To reward me  I asked if I could substitute seaweed salad for my Miso Soup  with my Sushimi Dinner. She said  \"That's expensive  and I would have to pay extra\". \n\nBottom line; My son's girl friend called Sushi Mon \"the Mc Donald's of Sushi\".  She was right.  Read my review of Jjanga Japanese Grill. It's better quality  a little less money  and superior quality and service.\n\nAlso  you won't have to wait long for a table or seat at the bar. \n\nThis place has seen it's best days  and now rides on past reputation.
3,Decided to go here since we didn't know Diablos Cantina stopped serving food after 10  I'm really glad we came. The four of us decided on the sirloin medium well and it was delicious. Had a great view from the balcony outside  our server was really on point and super nice. Really enjoyed our meal here.
3,This place is pretty cool. Love the decor and the staff is very friendly. I did get sick after eating here the first time. lol But I am willing to give it another try!
2,I'm a Hilton Honors Diamond member  so I'm obviously super loyal to the brand.  However the Biltmore isn't right for everyone.  If you know what to expect  you can have a fantastic stay  but if you expect the Waldorf=Astoria experience  you will most likely be disappointed.\nPros:\n- the public areas are incredible; the stunning lobby is worth a half hour sit to take it in\n- the pools areas are some of the best in Arizona (which have some of the best in the world)\n- most of the staff seems to be 4 star trained  which is hard to find in the relaxed Arizona resort row\n- the history of the hotel is unmatched in the state. You'll find cool touches in unexpected places (e.g. there's a Nancy and Ronald Reagan registration card with notes about their honeymoon in the room service menu). FLW is everywhere you look.\n- the fitness center is one of the best I've ever seen at a hotel  and it was free.\nCons:\n- MAN are these rooms shabby!  I've stayed several times and toured 4 suites in preparation for a meeting.  All rooms are worn down  but this review is of the last stay in 2126\n- the carpets are worse than frayed  there's actually a crease running the length of the room\n- the two nightstands  table  desk  and TV stand all are warped and peeling motel 6 style\n- the bathtub is worn and needs be glazed or resurfaced\n- the outdated leather headboard had had holes in it\n- every surface is scuffed - even the ceiling!\n- there was one front desk clerk for much of the stay.  Very difficult to get them to answer the phone and/or help with anything\n- no in room coffee.  This a resort practice of the PAST.  High end resorts used to feel fresh coffee brewed from the kitchen was compulsory as single serve coffee makers were brewing substandard watered down cups. Starbucks  Wolfgang Puck  and Lavaza are great brands that the Biltmore should look into..\n\nBasically  if you'll be out of your room the entire stay  this place is great.  If you want a nice room  go down the road to Starwood Luxury Collection's Phoenician: much nicer iconic resort for the same rates.
3,YUM!  Everything we had was good.  There were a few confusions in our ordering b/c it was so loud.  Go with an empty stomach and an open mind.
3,Excellent food  our server was excellent and the lounge has a hip trendy ambience! Had the grilled cheese  tofu dish  asparagus  chopped salad topped with martinis...all of them were very excellent...highly recommend. This is in old town and nice place to get away from the summer heat.
1,The sushi/sashimi combo was pretty good but nothing to rave about. But whatever you do  don't order a hot dish. We ordered the vegetable curry and I'm pretty sure it was squeezed from a bag. The 'vegetables' were small pieces of carrots  potatoes and onions. It was terrible. The service was also a little too quick. We were given our check before we swallowed the last bite. The restaurant wasn't that busy so no need to rush us. Anyway  I'd get sushi elsewhere next time.
0,Straight and to the point--- This place is extremely expensive ($3 for a bagel and cream cheese???)  the staff are a bunch of slow moving \"bros\" who got chin strap facial hair and more product in their hair than in their store. We ordered 2 bagels with cream cheese. Waited about 15mins for a cream cheese bagel?????? Skimped on the cheese big time and messed up one of bagels. .....don't go there. It wasn't busy  so NO that isn't an excuse.
0,Old owners are back so I thought I would try it again. Same lousy food. I picked up the food to go and it was already cold. The tacos had so much grease dripping from them I collected it to change my car oil. SO needles to say I am done with them!
4,Great food  staff is unbelievably nice. Service  is top  no complaints there. Friday/Saturday they have a Dj. Drinks and food specials are stupid good and they don't cut portions down. Hookah is good. Definitely a great stop for anyone just visiting!
1,The employees are friendly but the food itself is pretty bland. The meat and sauce is very unspiced and just doesn't taste Mexican at all. It doesn't even really taste like food actually  its just like chewing a flavorless stick of gum -- you know something is in your mouth  but it doesn't taste like anything at all. The only decent thing was the queso and chips  so you can try that if you absolutely must go here  but I would advise finding a better place if you want Mexican.
4,I love this place!  I have been for breakfast many times  so I have not tried their lunch menu yet.  The food is Fantastic  the prices are great & the staff is always friendly.  They have great healthy options & rediculously delicious UNhealthy options too :) Even when they are crowded  we never have to wait too long.  Plus as a bonus  there is usually a 'BOGO' coupon in the LV Weekly!
3,Giving blood can be a little stressful  but the staff here is pretty cool.  My only complaint is that it takes so long.  I gave double reds for my birthday and it took 2.5 hours from when I walked in the door- and I have big garden hose veins so it wasn't me.  My wife was a little upset because we were going on vacation and it delayed our trip a tad.  But enough about me.  The phlebotemist didn't miss my vein  I got to watch Tremmors on TV and pigged out on cookies and juice.  I highly recommend that you give blood- if not here then somewhere else.
4,Had an amazing experience today!  The 2 members of this team cleaned places that I doubted anyone would notice.  Extremely thorough and friendly.  I will definitely have them clean again and refer others.  Thank you for making my home look and smell beautiful!!!
4,The best sandwiches ever hands down. Try the Capastrami  pastrami  cole slaw  russian dressing and melted provolone. You wont be disappointed
1,I grew up in Phoenix  born and raised on the South-side under the shadow of South Mountain. My family comes from Cuidad Juarez  Estado de Chihuahua and I'm very proud to be Mexican-American. Barrio Caf\u00e9 instantly appealed to me with its creative use of names in the menu and its new school approach to classic dishes.\n\nHowever  this place's reputation is greater than what it can deliver. I had the carne asada tacos and they were average at best. My tortillas were dried out and cracked as I folded my taco. Too much time on the comal I suppose. Carne Asada should be flavorful  it should condense the taste of the beef into tender grilled pieces. This place's meat faded into the background of the cilantro and tomato that buried everything on my plate. The carne asada from my neighborhood carniceria out does this place for far cheaper. \n\nThe drinks were good at least and that is something. The Jamaica was tangy and brewed rich. That is something...\n\nI also didn't appreciate the wait staff calling me a gabacho behind the bar  either. Nice. I'm light skinned not deaf  lads.
3,Party hardy  rock and roll... Love this spot  good junk status bar food and STRONG DRINKS!
3,I was craving a good Italian style pizza & found it at Pino's! Roland was our waiter and he was great. Attentive even when busy. The Caprese salad was phenomenal and the calzone lived up to the reviews. Great find! Nothing fancy but great food.
0,I seriously hate this place because of FOOD POISONING! My co-worker and I decided to pick up some Green Curry w/ chicken for lunch. The lady on the phone was able to persuade me to get the dinner serving for just $2 more. I agreed and when I went to pick up the food I was pretty impressed with how big the containers were because I thought I would be able to save half for dinner. I was very wrong. We barely ate a quarter of it and both of our stomachs started hurting really bad and than later in the day  I threw up. I called Thai Basil after work to let them know and the lady was very rude. She said it couldn't have been their food and it must've been something else that I ate because they just make a big pot for the whole day. I let her know that my co-worker also got sick and she just blew me off. She asked me what I wanted and at that point  I did ask for a refund since she was rude and didn't care. I hate asking for money back but if the customer service isn't there  than I will ask. She said they can only give me half of my refund back and nothing else. I picked up the money the next day and thno one said a single word to me about the situation. They just handed me the money and turned around.
3,Food here was very good. Seemed fresh and the staff were great. It's alot better now then it was when called the Jungle Buffet. I would eat here again and hopefully soon I can.
4,Best Bagel in North America or north of America?\n\nOn a recent visit to Montreal a friend--who just so happens to live there and who could also be considered slightly biased--took me to the bakery who has the \"best bagels in North America\"1.  I paused when he told me that and asked if he meant the best bagels north of America?  Living in the New York area I feel it is blasphemy to call any bagel outside of NYC the best!  I mean  even the bagels I ate daily when I lived in New Orleans were imported from New York City.  We compromised and agreed that St-Viateur Bagel Shop makes the best bagels in Montreal!\n\nSt-Viateur Bagel has been a fixture in Montreal since 1957 when Myer Lewkowicz brought his recipes from Eastern Europe and decided to share them with the people of Montreal.2 They sell over 12 000 bagels a day and the St-Viateur location is open 24 hours.  Everyone wants a St-Viateur bagel!  The line wrapped around the block during my visit.\n\nWhat is the big secret to making the best bagels in Montreal?  There are two key items needed:\n\n   1) Wood-burning oven\n   2) Hand rolling the dough \n\nI am not going to lie  the St-Viateur bagels are fantastic.  A few months ago I discovered the best donuts in Montreal and now I have found the best bagels!  I will let you decide if these are the best in North America or north of America.  I will just say they are pretty darn good and you can be the judge.
0,The beer options are massive  those that have sampled Olive's will be intrigued  but after 3 visits  there's a huge problem-- the service is terrible. One thing that's happened every time I've walked in from Pocket Park  is this dialogue with the hostess were I basically have to spell out that I'm a diner  I would like a table for my party  and we want to EAT HERE. I don't usually walk into a restaurant to sight see. Please please  say hello  ask what I'm here for (a reservation accepted or to be made  or an inquiry about getting seated). DO say hello to patrons. DO NOT text  talk with waiters  then go back to your paperwork duties. It's a constant complaint that has been discused on many blogs  podcasts  and with my friends (3 tries) something's wrong there!  It's weird...I know\n\nAnyway  expect even lesser service at the tables  you'll see some tables get pop corn  huge bread baskets  yours might even be one  but others will get just a quick pass from a waiter saying hello and then asking for an order. Then...prepare to wait. On all three ocassions I've waited at least 45 minutes for the entree. That's rediculous for a PUB. \n\nThe food is okay  the mac and cheese is fine  the bangers and mash consists of bland potatoes and bland sausage  even by english pub standards. The fish and chips is outstanding. The beer selection amazing.\n\nJust know what you're getting into here  this restaurant  after being open over three months does not have it's act together. And  the staff clearly acts like they don't care. \n\nIf you love Todd English (I do) try this place  but otherwise skip it-- it's not in the same class as his other establishments. I'm pretty dissapointed.
3,I eat breakfast here twice a month with a networking group. I've tried a number of dishes and everything has been wonderful. I recommend the spinach/feta omelet.  Coffee is always fresh and good. Service is great.
4,Ruggeri's is a neighborhood gem. It's a small grocer and deli in the Squirrel Hill neighborhood in Pittsburgh. You can go here for anything from basic groceries  to fresh deli meat  to homemade bread. The highlight  though  is in the form of the freshly made sandwiches and the homemade take-home meals. If you don't feel like cooking  Ruggeri's will do it for you  and the food is great! Get the meatball hoagie (a Friday special) or the Italian wedding soup and save the hassle of cooking. Even better  since it's a neighborhood grocer  they'll get to know you when you come there  and they even have some customers on account! Try to find that at Giant Eagle.
3,I had the pleasure of attending a wine tasting here on Sept. 11 2014.  They have a variety of wine on display and the service was great. I purchased some wine on the spot.  I look forward to visiting in the future.
3,It's been a while since I've treated my inner Indian  so I tried this based on yelp reviews. I was not disappointed. Ordered an appetizer of samosas. They were not quite as crispy and bursting with flavor as the ones I remember from my early years In South Africa  but would definitely have them again.\nOrdered the lamb Karma Korma for the entree. I asked for the mild spice  since i don't normally like the really hot dishes  but I probably could have gone with the medium spice. Flavors were well blended with a hint of sweetness. Accompanied it with a side of garlic naan  perfect for mopping up the left over sauce.\nI'll definitely come back again when I'm in town.
1,The worse burgers I have ever had. I ordered a hamburger with everything on it except I asked for no onions because I am allergic to them. They brought it with the onions. Then I waited for 10 minutes for the waitress to come to my table...but she never did. Finally asked another waitress to help. She took the 1st order back and brought me another one without the onions. No flavor what so ever. Well  the original waitress never came back. I did not take another bite of the hamburger. They never apologized and they still charged my husband and I an arm and a leg. Waitress are very rude. Will never eat there again  thats for sure. I rather eat a burger at in and out or burger king....much better flavor and less expensive.
1,Went there for the first time today.  I found the staff to be available and attentive.  It was around 10:30 and very few tables were full. \n\nI ordered a greek salad  without the chicken.  It was good  but small.  When I got the check it was for the full amount of the salad (with chicken) and it was $9.95!!  I inquired about the pricing since I did not have the chicken and the reply from the waitress and the hostess was  that is the price either way.  Okay  I get that  but it was not a lot of salad and for the price I felt it was too much.  \n\nI order things all the time without meat and usually the price is adjusted reflecting the lack of meat. \n\nOh well  just so so and had to go home and forage some more  as I was still hungry.\n\nProbably won't go back.
1,Meh.\n\nI'm not a fan of Italian  but I can eat good Italian.  This was not it.  It felt Macaroni Grill-esque.  The food was heavy and unimaginative.  When I told the waiter I liked Sangria he suggested something not on the menu  I am not joking when I tell you it tasted like a wine cooler.\n\nI'm was thoroughly unimpressed  and shocked that it was so busy.
2,I've found frozen yogurt stores can be hit or miss. \n\nOrange Leaf does a nice job.   Their products aren't too sour  nor tart. -- one of my big concerns.  Their toppings are plentiful and they make an effort to keep things clean  almost to a fault.  \n\nClearly  they aren't perfect  I've been here when they didn't have lids or when the yogurt was runny as others have noted  but they try hard.  \n\nI would easily give them 4 Stars if they could smooth out their rough patches
1,The food is amazing but the service is terrible every time I go there. It doesn't matter what time of day or how slow it is or which server I get. Time to hire a new serving staff.
1,I used to like Mellow Mushroom a lot  it was the flavor of the perfect pizza. But not anymore: last time I visited this place  my pizza was served barely warm after long waiting. It got inedibly cold very quick. Yes  the server was careless: after we ordered  he took one menu  leaving the other on the table. When my drink was almost over  he promised to bring the refill and disappeared. And then showed up to tell us about his intentions again  but no refills. Finally  when we were done with our pizza  I got my drink. Needless to say that waiting for check was very long. \n\nAlso  there was nobody to seat us at the entrance; we've waited for five minutes to get attention. It was amazing considering that there were only few tables with customers.\n\nOh  and the taste of pizza. They changed the recipe for the regular dough  but there is no information about it on the menu. It lack its original sweetness I used to like so much. There is some mention for new recipe for gluten-free crusts  but nothing for regular. \n\nCold-serve pizzas and inattentive servers: Farewell  Mellow Mushroom!
2,Service was nice and friendly  but slow and there was only one other person in the restaurant. The sushi was average  nothing to write home about.
2,Food: Food super greasy and I felt was damaging my health.  My friend ordered hers and did not get noodles with her lo-mein  by the time we came home with our take out order.  \n\nLocation: located in a shopping center next to Harris Teeter.  \n\nPerks: opens on a major holiday when everything else was closed. \n\nOverall  I would not come back...  I knew it was too good to be true to order Chinese food from here. Gah!
1,While the flavor of their BBQ is alright  it seems to stop there. We ordered the rib tips for an appetizer and they were over cooked and tough. I asked for a Medium Rare Burger Bacon Blue Burger and it was medium well and lacking of flavor. There are bottles of regular and spicy BBQ sauce on the table and I'm wondering if someone put the regular BBQ sauce in the Spicy bottle as neither one had any heat at all  which is to bad as I was hoping that they would make the fries better. My partner got a pulled pork sandwich and he said that it was good  though his cornbread was like cake. Also  the servers (it took two and we were the only ones in the place) ideally should not make you feel uncomfortable and have to be asked for silver wear or plates.
4,the food is so  good here  I 'm very  glad that I found this place. My husband and I love the real taste of food . the lady who work there is so friendly.
0,came in at 10:30 waited 10 minutes for someone from the talkative crew in the back to take our order. \na pissed off manager by the name of Alicia comes to the front insisting they've stopped cooking and I insisted we came in 10 minutes ago but no one was willing to even acknowledge us.... while profanity is heard from the kitchen regarding their teenage angst. \n honey I've ordered from pizza Hut five minutes before they close   I'm familiar with the drill. \nafter a brief argument which she lost  she was the utmost reluctant to take my order. bad service and rude faces.
